seq,handle,status,api_address,module,document,interface_group,action,node_name,full_path,source_file
295,d833f20,OK,U8ERP_V8.70/Audit/UFSoft.U8.IM.WorkFlow.Services.AuditService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,进口管理终审服务变动.提交消息交消息.Save_Before,进口管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/进口管理终审服务变动.提交消息交消息.Save_Before,parts/295_d833f20_进口管理终审服务变动.提交消息交消息.Save_Before.txt
296,d8344f0,OK,U8ERP_V8.70/Audit/UFSoft.U8.EX.Credit.CreditService.GetCreditMoneyService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,出口管理信用额度自动服务.提交消息交消息.Save_Before,出口管理信用额度自动服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/出口管理信用额度自动服务.提交消息交消息.Save_Before,parts/296_d8344f0_出口管理信用额度自动服务.提交消息交消息.Save_Before.txt
297,d834160,OK,U8ERP_V8.70/Audit/UFSoft.U8.EX.Credit.CreditService.GetCreditDateService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,出口管理信用帐期自动服务.提交消息交消息.Save_Before,出口管理信用帐期自动服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/出口管理信用帐期自动服务.提交消息交消息.Save_Before,parts/297_d834160_出口管理信用帐期自动服务.提交消息交消息.Save_Before.txt
298,d834190,OK,U8ERP_V8.70/Audit/UFSoft.U8.EX.Credit.LowestPriceService.GetLowestPriceService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,出口管理最低售价自动服务.提交消息交消息.Save_Before,出口管理最低售价自动服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/出口管理最低售价自动服务.提交消息交消息.Save_Before,parts/298_d834190_出口管理最低售价自动服务.提交消息交消息.Save_Before.txt
299,d8342e0,OK,U8ERP_V8.70/Audit/OMWorkFlowSrv.clsOMWorkFlowSrvAuto,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,委外管理终审服务动服务.提交消息交消息.Save_Before,委外管理终审服务动服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/委外管理终审服务动服务.提交消息交消息.Save_Before,parts/299_d8342e0_委外管理终审服务动服务.提交消息交消息.Save_Before.txt
300,d834250,OK,U8ERP_V8.70/Audit/UFDIA.U8.BM.AuditPlugs.AuditService.AutoAudition,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,预算调整单自动终审服务.提交消息交消息.Save_Before,预算调整单自动终审服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/预算调整单自动终审服务.提交消息交消息.Save_Before,parts/300_d834250_预算调整单自动终审服务.提交消息交消息.Save_Before.txt
301,d8341c0,OK,U8ERP_V8.70/Audit/UFIDA.U8.HR.WorkFlow.HM,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,人事变动自动终审服务.提交消息交消息.Save_Before,人事变动自动终审服务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/人事变动自动终审服务.提交消息交消息.Save_Before,parts/301_d8341c0_人事变动自动终审服务.提交消息交消息.Save_Before.txt
302,d834280,OK,U8ERP_V8.70/Audit/UFIDA.U8.HR.WorkFlow.TM,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,考勤自动终审服务务.提交消息交消息.Save_Before,考勤自动终审服务务.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/考勤自动终审服务务.提交消息交消息.Save_Before,parts/302_d834280_考勤自动终审服务务.提交消息交消息.Save_Before.txt
303,d8343a0,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsDateCusAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理客户信用账期自动服务交消息交消息.Save_Before,销售管理客户信用账期自动服务交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理客户信用账期自动服务交消息交消息.Save_Before,parts/303_d8343a0_销售管理客户信用账期自动服务交消息交消息.Save_Before.txt
304,d8345b0,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsDateDepAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理部门信用账期自动服务交消息交消息.Save_Before,销售管理部门信用账期自动服务交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理部门信用账期自动服务交消息交消息.Save_Before,parts/304_d8345b0_销售管理部门信用账期自动服务交消息交消息.Save_Before.txt
305,d834340,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsDatePerAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理业务员信用账期自动服务消息交消息.Save_Before,销售管理业务员信用账期自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理业务员信用账期自动服务消息交消息.Save_Before,parts/305_d834340_销售管理业务员信用账期自动服务消息交消息.Save_Before.txt
306,d8345e0,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsMoneyPerAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理业务员信用额度自动服务消息交消息.Save_Before,销售管理业务员信用额度自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理业务员信用额度自动服务消息交消息.Save_Before,parts/306_d8345e0_销售管理业务员信用额度自动服务消息交消息.Save_Before.txt
307,d8340d0,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsMoneyDepAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理部门信用额度自动服务消息交消息.Save_Before,销售管理部门信用额度自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理部门信用额度自动服务消息交消息.Save_Before,parts/307_d8340d0_销售管理部门信用额度自动服务消息交消息.Save_Before.txt
308,d834400,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsMoneyCusAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理客户信用额度自动服务消息交消息.Save_Before,销售管理客户信用额度自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理客户信用额度自动服务消息交消息.Save_Before,parts/308_d834400_销售管理客户信用额度自动服务消息交消息.Save_Before.txt
309,d834370,OK,U8ERP_V8.70/Audit/UFIDA.U8.Audit.ChangeService.VoucherChangeService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,变更等待服务用额度自动服务消息交消息.Save_Before,变更等待服务用额度自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/变更等待服务用额度自动服务消息交消息.Save_Before,parts/309_d834370_变更等待服务用额度自动服务消息交消息.Save_Before.txt
310,d834130,OK,U8ERP_V8.70/Audit/UFIDA.U8.Audit.ChangeService.VoucherChangeService.DoAction,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,变更唤醒服务,变更唤醒服务用额度自动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/变更唤醒服务用额度自动服务消息交消息.Save_Before,parts/310_d834130_变更唤醒服务用额度自动服务消息交消息.Save_Before.txt
311,d8343d0,OK,U8ERP_V8.70/Audit/PUWorkFlowSrv.clsBudgetService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,采购管理扣减预算服务动服务消息交消息.Save_Before,采购管理扣减预算服务动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/采购管理扣减预算服务动服务消息交消息.Save_Before,parts/311_d8343d0_采购管理扣减预算服务动服务消息交消息.Save_Before.txt
312,d8342b0,OK,U8ERP_V8.70/Audit/PUWorkFlowSrv.clsUnBudgetService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,采购管理回冲预算服务动服务消息交消息.Save_Before,采购管理回冲预算服务动服务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/采购管理回冲预算服务动服务消息交消息.Save_Before,parts/312_d8342b0_采购管理回冲预算服务动服务消息交消息.Save_Before.txt
313,d834490,OK,U8ERP_V8.70/Audit/UFDIA.U8.BM.AuditPlugs.AuditService.AutoOverBudgetService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,超预算审批流自动终审服务务消息交消息.Save_Before,超预算审批流自动终审服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/超预算审批流自动终审服务务消息交消息.Save_Before,parts/313_d834490_超预算审批流自动终审服务务消息交消息.Save_Before.txt
314,d834430,OK,U8ERP_V8.70/Audit/UFIDA.U8.PF.WorkFlow.Services.AuditService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,绩效自动终审服务审服务务消息交消息.Save_Before,绩效自动终审服务审服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/绩效自动终审服务审服务务消息交消息.Save_Before,parts/314_d834430_绩效自动终审服务审服务务消息交消息.Save_Before.txt
315,d8341f0,OK,U8ERP_V8.70/Audit/TurboCRMWorkFLowSrv.clsCRMVerifySrv,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,CRM自动终审服务服务务消息交消息.Save_Before,CRM自动终审服务服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/CRM自动终审服务服务务消息交消息.Save_Before,parts/315_d8341f0_CRM自动终审服务服务务消息交消息.Save_Before.txt
316,d834610,OK,U8ERP_V8.70/Audit/SZDZ_HU_WorkFlowSrv.clsWorkFlowSrvAuto,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,采购询价终审服务服务务消息交消息.Save_Before,采购询价终审服务服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/采购询价终审服务服务务消息交消息.Save_Before,parts/316_d834610_采购询价终审服务服务务消息交消息.Save_Before.txt
317,d834310,OK,U8ERP_V8.70/Audit/HYEP_PuWFAuditSrv.clsLastAuditMsgAPI,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,采购订单终审发送消息服务务消息交消息.Save_Before,采购订单终审发送消息服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/采购订单终审发送消息服务务消息交消息.Save_Before,parts/317_d834310_采购订单终审发送消息服务务消息交消息.Save_Before.txt
318,d834220,OK,U8ERP_V8.70/Audit/UFSoft.U8.U8M.Plugins.U8MService.Audit,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,生产制造终审服务息服务务消息交消息.Save_Before,生产制造终审服务息服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/生产制造终审服务息服务务消息交消息.Save_Before,parts/318_d834220_生产制造终审服务息服务务消息交消息.Save_Before.txt
319,d834460,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsMinPriceAutoService,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售最低售价检查自动服务,销售最低售价检查自动服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售最低售价检查自动服务务消息交消息.Save_Before,parts/319_d834460_销售最低售价检查自动服务务消息交消息.Save_Before.txt
320,d834640,OK,U8ERP_V8.70/CM/CMWorkFlowSrv.clsCMFinalVerifyPI,U8WorkFlowPI.TransVouch.Save_Before,合同管理价检查自动服务务消息交消息.Save_Before,服务接口价检查自动服务务消息交消息.Save_Before,合同终审服务查自动服务务消息交消息.Save_Before,合同终审服务查自动服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/合同管理价检查自动服务务消息交消息.Save_Before/服务接口价检查自动服务务消息交消息.Save_Before/合同终审服务查自动服务务消息交消息.Save_Before,parts/320_d834640_合同终审服务查自动服务务消息交消息.Save_Before.txt
321,d834c10,OK,U8ERP_V8.70/FB/FBAuditPlug.AuditService,U8WorkFlowPI.TransVouch.Save_Before,费用预算务查自动服务务消息交消息.Save_Before,服务接口务查自动服务务消息交消息.Save_Before,费用预算调整单终审服务务消息交消息.Save_Before,费用预算调整单终审服务务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/费用预算务查自动服务务消息交消息.Save_Before/服务接口务查自动服务务消息交消息.Save_Before/费用预算调整单终审服务务消息交消息.Save_Before,parts/321_d834c10_费用预算调整单终审服务务消息交消息.Save_Before.txt
322,d834880,OK,U8ERP_V8.70/FD/FDWorkFlow,U8WorkFlowPI.TransVouch.Save_Before,结算中心整单终审服务务消息交消息.Save_Before,服务接口整单终审服务务消息交消息.Save_Before,结算中心工作流终审接口务消息交消息.Save_Before,结算中心工作流终审接口务消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/结算中心整单终审服务务消息交消息.Save_Before/服务接口整单终审服务务消息交消息.Save_Before/结算中心工作流终审接口务消息交消息.Save_Before,parts/322_d834880_结算中心工作流终审接口务消息交消息.Save_Before.txt
323,d834850,OK,U8ERP_V8.70/HR/UFIDA.U8.HB.WorkFlow.Services,U8WorkFlowPI.TransVouch.Save_Before,人力资源作流终审接口务消息交消息.Save_Before,服务接口打回审接口务消息交消息.Save_Before,人力资源业务单申请单自动终审服务息交消息.Save_Before,人力资源业务单申请单自动终审服务息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/人力资源作流终审接口务消息交消息.Save_Before/服务接口打回审接口务消息交消息.Save_Before/人力资源业务单申请单自动终审服务息交消息.Save_Before,parts/323_d834850_人力资源业务单申请单自动终审服务息交消息.Save_Before.txt
324,d8347c0,OK,U8ERP_V8.70/HR/UFIDA.U8.Workflow.HR.Desiger.FindAttributeDesigner,U8WorkFlowPI.TransVouch.Save_Before,人力资源作流终审接口务消息交消息.Save_Before,服务接口打回审接口务消息交消息.Save_Before,获取人员的相关属性服务终审服务息交消息.Save_Before,获取人员的相关属性服务终审服务息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/人力资源作流终审接口务消息交消息.Save_Before/服务接口打回审接口务消息交消息.Save_Before/获取人员的相关属性服务终审服务息交消息.Save_Before,parts/324_d8347c0_获取人员的相关属性服务终审服务息交消息.Save_Before.txt
325,d834a30,OK,U8ERP_V8.70/HR/UFIDA.U8.Workflow.HR.Desiger.FindPsnDesigner,U8WorkFlowPI.TransVouch.Save_Before,人力资源作流终审接口务消息交消息.Save_Before,服务接口打回审接口务消息交消息.Save_Before,逐级向上查找某个属性为特定值人员息交消息.Save_Before,逐级向上查找某个属性为特定值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/人力资源作流终审接口务消息交消息.Save_Before/服务接口打回审接口务消息交消息.Save_Before/逐级向上查找某个属性为特定值人员息交消息.Save_Before,parts/325_d834a30_逐级向上查找某个属性为特定值人员息交消息.Save_Before.txt
326,d834a90,OK,U8ERP_V8.70/HR/HMWorkflowGetDutyLevel,U8WorkFlowPI.TransVouch.Save_Before,人力资源作流终审接口务消息交消息.Save_Before,服务接口打回审接口务消息交消息.Save_Before,根据人员编码得到职务级别值人员息交消息.Save_Before,根据人员编码得到职务级别值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/人力资源作流终审接口务消息交消息.Save_Before/服务接口打回审接口务消息交消息.Save_Before/根据人员编码得到职务级别值人员息交消息.Save_Before,parts/326_d834a90_根据人员编码得到职务级别值人员息交消息.Save_Before.txt
327,d834af0,OK,U8ERP_V8.70/HR/HMWorkflowGetJobGrade,U8WorkFlowPI.TransVouch.Save_Before,人力资源作流终审接口务消息交消息.Save_Before,服务接口打回审接口务消息交消息.Save_Before,根据人员编码得到职级别值人员息交消息.Save_Before,根据人员编码得到职级别值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/人力资源作流终审接口务消息交消息.Save_Before/服务接口打回审接口务消息交消息.Save_Before/根据人员编码得到职级别值人员息交消息.Save_Before,parts/327_d834af0_根据人员编码得到职级别值人员息交消息.Save_Before.txt
328,d834fd0,OK,U8ERP_V8.70/NE/NEAuditPlug.AuditService,U8WorkFlowPI.TransVouch.Save_Before,网上报销码得到职级别值人员息交消息.Save_Before,服务接口码得到职级别值人员息交消息.Save_Before,网上报销终审服务级别值人员息交消息.Save_Before,网上报销终审服务级别值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/网上报销码得到职级别值人员息交消息.Save_Before/服务接口码得到职级别值人员息交消息.Save_Before/网上报销终审服务级别值人员息交消息.Save_Before,parts/328_d834fd0_网上报销终审服务级别值人员息交消息.Save_Before.txt
329,d835150,OK,U8ERP_V8.70/NE/NEAuditPlug.BudgetService,U8WorkFlowPI.TransVouch.Save_Before,网上报销码得到职级别值人员息交消息.Save_Before,服务接口码得到职级别值人员息交消息.Save_Before,网上报销扣减预算服务别值人员息交消息.Save_Before,网上报销扣减预算服务别值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/网上报销码得到职级别值人员息交消息.Save_Before/服务接口码得到职级别值人员息交消息.Save_Before/网上报销扣减预算服务别值人员息交消息.Save_Before,parts/329_d835150_网上报销扣减预算服务别值人员息交消息.Save_Before.txt
330,d8350f0,OK,U8ERP_V8.70/NE/NEAuditPlug.UnBudgetService,U8WorkFlowPI.TransVouch.Save_Before,网上报销码得到职级别值人员息交消息.Save_Before,服务接口码得到职级别值人员息交消息.Save_Before,网上报销回冲预算服务别值人员息交消息.Save_Before,网上报销回冲预算服务别值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/网上报销码得到职级别值人员息交消息.Save_Before/服务接口码得到职级别值人员息交消息.Save_Before/网上报销回冲预算服务别值人员息交消息.Save_Before,parts/330_d8350f0_网上报销回冲预算服务别值人员息交消息.Save_Before.txt
331,d834fa0,OK,U8ERP_V8.70/NE/NEGetOverBudgetInfo,U8WorkFlowPI.TransVouch.Save_Before,网上报销码得到职级别值人员息交消息.Save_Before,服务接口码得到职级别值人员息交消息.Save_Before,网上报销获取超预算信息值人员息交消息.Save_Before,网上报销获取超预算信息值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/网上报销码得到职级别值人员息交消息.Save_Before/服务接口码得到职级别值人员息交消息.Save_Before/网上报销获取超预算信息值人员息交消息.Save_Before,parts/331_d834fa0_网上报销获取超预算信息值人员息交消息.Save_Before.txt
332,d835180,OK,U8ERP_V8.70/UAP/UAPFinalAuditService,U8WorkFlowPI.TransVouch.Save_Before,UAP自动服务算信息值人员息交消息.Save_Before,服务接口服务算信息值人员息交消息.Save_Before,UAP终审服务算信息值人员息交消息.Save_Before,UAP终审服务算信息值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/UAP自动服务算信息值人员息交消息.Save_Before/服务接口服务算信息值人员息交消息.Save_Before/UAP终审服务算信息值人员息交消息.Save_Before,parts/332_d835180_UAP终审服务算信息值人员息交消息.Save_Before.txt
333,d8351b0,WARN:NO_API_MARKER,,U8WorkFlowPI.TransVouch.Save_Before,工作流系统务算信息值人员息交消息.Save_Before,服务接口息算信息值人员息交消息.Save_Before,工作流引擎算信息值人员息交消息.Save_Before,工作流引擎算信息值人员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/工作流系统务算信息值人员息交消息.Save_Before/服务接口息算信息值人员息交消息.Save_Before/工作流引擎算信息值人员息交消息.Save_Before,
334,d835240,OK,U8ERP_V8.70/UAP/UAPFinalAuditService,U8WorkFlowPI.TransVouch.Save_Before,工作流系统务算信息值人员息交消息.Save_Before,服务接口息算信息值人员息交消息.Save_Before,工作流引擎(Dynamic)员息交消息.Save_Before,工作流引擎(Dynamic)员息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/工作流系统务算信息值人员息交消息.Save_Before/服务接口息算信息值人员息交消息.Save_Before/工作流引擎(Dynamic)员息交消息.Save_Before,parts/334_d835240_工作流引擎(Dynamic)员息交消息.Save_Before.txt
